time,open,high,low,close,Plot,Plot,Plot,Plot,Plot,Volume,Volume MA
1609711200,1.22156,1.22427,1.22156,1.22385,NaN,NaN,NaN,NaN,NaN,87,NaN
1609713000,1.22385,1.22403,1.22322,1.22341,NaN,NaN,NaN,NaN,NaN,106,NaN
1609714800,1.22341,1.22419,1.22312,1.224,NaN,NaN,NaN,NaN,NaN,686,NaN
1609716600,1.224,1.22528,1.22395,1.225,NaN,NaN,NaN,NaN,NaN,960,NaN
1609718400,1.225,1.225,1.22408,1.22456,NaN,NaN,NaN,NaN,1.224164,1621,NaN
1609720200,1.22456,1.22456,1.22388,1.22408,NaN,NaN,NaN,NaN,1.2241360000000001,1306,NaN
1609722000,1.22408,1.22505,1.224,1.22447,NaN,NaN,NaN,NaN,1.2242473333333335,1410,NaN
1609723800,1.22447,1.22558,1.22416,1.22527,NaN,NaN,NaN,NaN,1.2245882222222224,1741,NaN
1609725600,1.22527,1.22583,1.22509,1.2255,NaN,NaN,NaN,NaN,1.2248921481481483,1451,NaN
1609727400,1.2255,1.22586,1.22496,1.22542,NaN,NaN,NaN,NaN,1.225068098765432,1185,NaN
1609729200,1.22542,1.22577,1.22501,1.22574,NaN,NaN,NaN,NaN,1.2252920658436215,967,NaN
1609731000,1.22574,1.22578,1.22486,1.2255,NaN,NaN,NaN,NaN,1.225361377229081,1206,NaN
1609732800,1.2255,1.2255,1.22482,1.22489,NaN,NaN,NaN,1.2247453846153846,1.225204251486054,656,NaN
1609734600,1.22489,1.22501,1.22438,1.2249,NaN,NaN,NaN,1.2247674725274726,1.225102834324036,994,NaN
1609736400,1.2249,1.22497,1.22415,1.22446,NaN,NaN,NaN,1.2247235478806908,1.224888556216024,981,NaN
1609738200,1.22446,1.22594,1.22446,1.22553,NaN,NaN,NaN,1.2248387553263065,1.2251023708106827,1105,NaN
1609740000,1.22553,1.22566,1.22422,1.22456,NaN,NaN,NaN,1.224798933136834,1.2249215805404552,2293,NaN
1609741800,1.22456,1.22578,1.22456,1.22563,NaN,NaN,NaN,1.2249176569744291,1.2251577203603035,1518,NaN
1609743600,1.22563,1.22685,1.22541,1.22654,NaN,NaN,NaN,1.2251494202637965,1.2256184802402024,2576,NaN
1609745400,1.22654,1.22692,1.22568,1.22639,NaN,NaN,NaN,1.225326645940397,1.2258756534934683,2509,1267.9
1609747200,1.22639,1.22743,1.22619,1.22724,NaN,NaN,1.225092380952381,1.2255999822346262,1.2263304356623121,4097,1468.4
1609749000,1.22724,1.22864,1.22712,1.22814,NaN,NaN,1.2253694372294373,1.2259628419153938,1.2269336237748747,3321,1629.15
